match_level,mp_id,jarvis_id,formula,reduced_formula,natoms,mp_label_ev_atom,jarvis_label_ev_atom,delta_mev_atom,abs_delta_mev_atom
reduced_formula_plus_natoms,mb-mp-e-form-048965,JVASP-93834,SmSnAu,SmSnAu,6,-0.7652604258333332,-0.77499,-9.729574166666755,9.729574166666755
reduced_formula_plus_natoms,mb-mp-e-form-048989,JVASP-29158,TeMoWSeS2,TeMoWSeS2,12,-0.7699617390364585,-0.5929,177.0617390364585,177.0617390364585
reduced_formula_plus_natoms,mb-mp-e-form-048989,JVASP-28657,TeMoWSeS2,TeMoWSeS2,12,-0.7699617390364585,-0.55013,219.8317390364585,219.8317390364585
formula_exact,mb-mp-e-form-048997,JVASP-16374,Al3Pd2,Al3Pd2,5,-0.770910404,-0.78252,-11.609596,11.609596
reduced_formula_plus_natoms,mb-mp-e-form-048997,JVASP-16374,Al3Pd2,Al3Pd2,5,-0.770910404,-0.78252,-11.609596,11.609596
reduced_formula_plus_natoms,mb-mp-e-form-049011,JVASP-101477,LiCaSb,LiCaSb,3,-0.7705408616666661,-0.89093,-120.38913833333386,120.38913833333386
reduced_formula_plus_natoms,mb-mp-e-form-049050,JVASP-110356,K2AgBiI6,K2AgBiI6,10,-0.7725113370999999,-0.77079,1.7213370999998867,1.7213370999998867
reduced_formula_plus_natoms,mb-mp-e-form-049073,JVASP-29602,ZnBr2,ZnBr2,3,-0.776197715,-0.84558,-69.38228499999998,69.38228499999998
reduced_formula_plus_natoms,mb-mp-e-form-049104,JVASP-111253,Ca2PdPt,Ca2PdPt,4,-0.7836644875000003,-0.93683,-153.16551249999978,153.16551249999978
reduced_formula_plus_natoms,mb-mp-e-form-049136,JVASP-80448,Y2ZnPt,Y2ZnPt,4,-0.7788161737500001,-0.73317,45.64617375000013,45.64617375000013
reduced_formula_plus_natoms,mb-mp-e-form-049150,JVASP-117137,Zr5Sn3As,Zr5Sn3As,18,-0.7745952311111116,-0.78066,-6.0647688888884055,6.0647688888884055
reduced_formula_plus_natoms,mb-mp-e-form-049158,JVASP-7076,ZnCu2SnS4,ZnCu2SnS4,16,-0.7781978626562505,-0.52254,255.65786265625044,255.65786265625044
reduced_formula_plus_natoms,mb-mp-e-form-049271,JVASP-102145,TbAgAs2,TbAgAs2,8,-0.7588575683333332,-0.7718,-12.942431666666865,12.942431666666865
reduced_formula_plus_natoms,mb-mp-e-form-049420,JVASP-109397,La2Ni4Ge3P,La2Ni4Ge3P,10,-0.7690678177142857,-0.8122,-43.13218228571436,43.13218228571436
reduced_formula_plus_natoms,mb-mp-e-form-049482,JVASP-19764,PrPd3,PrPd3,4,-0.7617262325,-0.78359,-21.863767499999966,21.863767499999966
reduced_formula_plus_natoms,mb-mp-e-form-049506,JVASP-7922,Ba(MnP)2,Ba(MnP)2,5,-0.7579707828571429,-0.7922,-34.229217142857095,34.229217142857095
reduced_formula_plus_natoms,mb-mp-e-form-049516,JVASP-23525,TaMnP,TaMnP,12,-0.7690409865476179,-0.70671,62.330986547617925,62.330986547617925
reduced_formula_plus_natoms,mb-mp-e-form-049537,JVASP-18360,CeBi,CeBi,2,-0.7821081924999991,-0.83351,-51.4018075000009,51.4018075000009
reduced_formula_plus_natoms,mb-mp-e-form-049547,JVASP-18413,TbH2,TbH2,3,-0.783994930191111,-0.73745,46.54493019111094,46.54493019111094
reduced_formula_plus_natoms,mb-mp-e-form-049552,JVASP-14351,Rb2TeI6,Rb2TeI6,18,-0.7712833672988505,-0.81776,-46.47663270114955,46.47663270114955
reduced_formula_plus_natoms,mb-mp-e-form-049575,JVASP-34930,V4P2C,V4P2C,21,-0.7723486480527196,-0.76809,4.2586480527195825,4.2586480527195825
reduced_formula_plus_natoms,mb-mp-e-form-049584,JVASP-18622,PrAu2,PrAu2,6,-0.7591494766666665,-0.81943,-60.28052333333345,60.28052333333345
reduced_formula_plus_natoms,mb-mp-e-form-049605,JVASP-15909,LiMgP,LiMgP,3,-0.7625138207142861,-0.51178,250.73382071428608,250.73382071428608
reduced_formula_plus_natoms,mb-mp-e-form-049626,JVASP-98508,Cu5Si2S7,Cu5Si2S7,28,-0.7669099906026788,-0.5039,263.00999060267884,263.00999060267884
reduced_formula_plus_natoms,mb-mp-e-form-049796,JVASP-69858,Be2PtRh,Be2PtRh,4,-0.7688671975000005,-0.35968,409.18719750000054,409.18719750000054
reduced_formula_plus_natoms,mb-mp-e-form-049799,JVASP-42083,PaPd3,PaPd3,8,-0.7698859474999997,-0.79232,-22.434052500000302,22.434052500000302
reduced_formula_plus_natoms,mb-mp-e-form-049817,JVASP-41562,TiAlPd2,TiAlPd2,4,-0.7580251216666678,-0.74953,8.495121666667771,8.495121666667771
reduced_formula_plus_natoms,mb-mp-e-form-049843,JVASP-87097,K2MnTe2,K2MnTe2,10,-0.7581673801999997,-0.76766,-9.492619800000268,9.492619800000268
reduced_formula_plus_natoms,mb-mp-e-form-049869,JVASP-38868,Dy2MgGe2,Dy2MgGe2,10,-0.7711147139999994,-0.79193,-20.815286000000597,20.815286000000597
reduced_formula_plus_natoms,mb-mp-e-form-049886,JVASP-113749,HAuO2,HAuO2,4,-0.7822448852799999,0.21269,994.93488528,994.93488528
reduced_formula_plus_natoms,mb-mp-e-form-049889,JVASP-36794,TlAuO2,TlAuO2,8,-0.7818659856250001,-0.50719,274.67598562500007,274.67598562500007
reduced_formula_plus_natoms,mb-mp-e-form-049900,JVASP-28356,PbS,PbS,4,-0.8058942020312507,-0.57617,229.72420203125077,229.72420203125077
reduced_formula_plus_natoms,mb-mp-e-form-049906,JVASP-35156,K8NO3,K8NO3,12,-0.7892646633441668,-0.81365,-24.3853366558332,24.3853366558332
reduced_formula_plus_natoms,mb-mp-e-form-049908,JVASP-35309,HoInPt4,HoInPt4,6,-0.7986492930555548,-0.80646,-7.810706944445189,7.810706944445189
reduced_formula_plus_natoms,mb-mp-e-form-049913,JVASP-35600,ZnCu2SnS4,ZnCu2SnS4,8,-0.7869653570312498,-0.51939,267.5753570312498,267.5753570312498
reduced_formula_plus_natoms,mb-mp-e-form-049926,JVASP-28740,Mo3W(Se3S)2,Mo3W(Se3S)2,12,-0.7896361355989588,-0.68236,107.27613559895887,107.27613559895887
reduced_formula_plus_natoms,mb-mp-e-form-049928,JVASP-28740,Mo3W(Se3S)2,Mo3W(Se3S)2,12,-0.7887621264322924,-0.68236,106.4021264322924,106.4021264322924
reduced_formula_plus_natoms,mb-mp-e-form-049930,JVASP-29158,TeMoWSeS2,TeMoWSeS2,12,-0.7917173982031246,-0.5929,198.8173982031246,198.8173982031246
reduced_formula_plus_natoms,mb-mp-e-form-049930,JVASP-28657,TeMoWSeS2,TeMoWSeS2,12,-0.7917173982031246,-0.55013,241.5873982031246,241.5873982031246
reduced_formula_plus_natoms,mb-mp-e-form-049932,JVASP-29158,TeMoWSeS2,TeMoWSeS2,12,-0.7905102323697916,-0.5929,197.6102323697916,197.6102323697916
reduced_formula_plus_natoms,mb-mp-e-form-049932,JVASP-28657,TeMoWSeS2,TeMoWSeS2,12,-0.7905102323697916,-0.55013,240.38023236979157,240.38023236979157
reduced_formula_plus_natoms,mb-mp-e-form-049933,JVASP-28740,Mo3W(Se3S)2,Mo3W(Se3S)2,12,-0.788317143098959,-0.68236,105.95714309895898,105.95714309895898
reduced_formula_plus_natoms,mb-mp-e-form-049937,JVASP-28740,Mo3W(Se3S)2,Mo3W(Se3S)2,12,-0.7887661122656257,-0.68236,106.40611226562568,106.40611226562568
reduced_formula_plus_natoms,mb-mp-e-form-049940,JVASP-28740,Mo3W(Se3S)2,Mo3W(Se3S)2,12,-0.8055080372656261,-0.68236,123.14803726562617,123.14803726562617
reduced_formula_plus_natoms,mb-mp-e-form-049942,JVASP-28740,Mo3W(Se3S)2,Mo3W(Se3S)2,12,-0.7890118172656256,-0.68236,106.65181726562567,106.65181726562567
reduced_formula_plus_natoms,mb-mp-e-form-049946,JVASP-29158,TeMoWSeS2,TeMoWSeS2,12,-0.7918285532031248,-0.5929,198.92855320312486,198.92855320312486
reduced_formula_plus_natoms,mb-mp-e-form-049946,JVASP-28657,TeMoWSeS2,TeMoWSeS2,12,-0.7918285532031248,-0.55013,241.69855320312485,241.69855320312485
reduced_formula_plus_natoms,mb-mp-e-form-049947,JVASP-29158,TeMoWSeS2,TeMoWSeS2,12,-0.8067691407031248,-0.5929,213.8691407031248,213.8691407031248
reduced_formula_plus_natoms,mb-mp-e-form-049947,JVASP-28657,TeMoWSeS2,TeMoWSeS2,12,-0.8067691407031248,-0.55013,256.6391407031248,256.6391407031248
reduced_formula_plus_natoms,mb-mp-e-form-049948,JVASP-29158,TeMoWSeS2,TeMoWSeS2,12,-0.807185432369792,-0.5929,214.28543236979203,214.28543236979203
reduced_formula_plus_natoms,mb-mp-e-form-049948,JVASP-28657,TeMoWSeS2,TeMoWSeS2,12,-0.807185432369792,-0.55013,257.055432369792,257.055432369792
reduced_formula_plus_natoms,mb-mp-e-form-049952,JVASP-29158,TeMoWSeS2,TeMoWSeS2,12,-0.7922177440364587,-0.5929,199.31774403645875,199.31774403645875
reduced_formula_plus_natoms,mb-mp-e-form-049952,JVASP-28657,TeMoWSeS2,TeMoWSeS2,12,-0.7922177440364587,-0.55013,242.08774403645873,242.08774403645873
reduced_formula_plus_natoms,mb-mp-e-form-049953,JVASP-29158,TeMoWSeS2,TeMoWSeS2,12,-0.7922043282031245,-0.5929,199.3043282031245,199.3043282031245
reduced_formula_plus_natoms,mb-mp-e-form-049953,JVASP-28657,TeMoWSeS2,TeMoWSeS2,12,-0.7922043282031245,-0.55013,242.07432820312448,242.07432820312448
reduced_formula_plus_natoms,mb-mp-e-form-049954,JVASP-29158,TeMoWSeS2,TeMoWSeS2,12,-0.791827414869792,-0.5929,198.92741486979205,198.92741486979205
reduced_formula_plus_natoms,mb-mp-e-form-049954,JVASP-28657,TeMoWSeS2,TeMoWSeS2,12,-0.791827414869792,-0.55013,241.69741486979203,241.69741486979203
reduced_formula_plus_natoms,mb-mp-e-form-049957,JVASP-29158,TeMoWSeS2,TeMoWSeS2,12,-0.8072274448697918,-0.5929,214.32744486979183,214.32744486979183
reduced_formula_plus_natoms,mb-mp-e-form-049957,JVASP-28657,TeMoWSeS2,TeMoWSeS2,12,-0.8072274448697918,-0.55013,257.0974448697918,257.0974448697918
reduced_formula_plus_natoms,mb-mp-e-form-049959,JVASP-29158,TeMoWSeS2,TeMoWSeS2,12,-0.8079822315364579,-0.5929,215.0822315364579,215.0822315364579
reduced_formula_plus_natoms,mb-mp-e-form-049959,JVASP-28657,TeMoWSeS2,TeMoWSeS2,12,-0.8079822315364579,-0.55013,257.85223153645785,257.85223153645785
reduced_formula_plus_natoms,mb-mp-e-form-049964,JVASP-78391,KS,KS,2,-0.7979457710312499,-0.54436,253.58577103124992,253.58577103124992
reduced_formula_plus_natoms,mb-mp-e-form-049968,JVASP-28356,PbS,PbS,4,-0.8095512270312506,-0.57617,233.38122703125063,233.38122703125063
reduced_formula_plus_natoms,mb-mp-e-form-049975,JVASP-92717,NdSi3Ir,NdSi3Ir,5,-0.8071254554999996,-0.74965,57.47545549999955,57.47545549999955
reduced_formula_plus_natoms,mb-mp-e-form-049994,JVASP-35600,ZnCu2SnS4,ZnCu2SnS4,8,-0.7901610007812505,-0.51939,270.7710007812505,270.7710007812505
reduced_formula_plus_natoms,mb-mp-e-form-050003,JVASP-28740,Mo3W(Se3S)2,Mo3W(Se3S)2,12,-0.7888060955989596,-0.68236,106.44609559895967,106.44609559895967
reduced_formula_plus_natoms,mb-mp-e-form-050004,JVASP-94335,ErInPt4,ErInPt4,6,-0.7939432613888885,-0.79907,-5.126738611111459,5.126738611111459
reduced_formula_plus_natoms,mb-mp-e-form-050023,JVASP-16391,TmCuAs2,TmCuAs2,8,-0.7861349612500002,-0.79144,-5.30503874999988,5.30503874999988
reduced_formula_plus_natoms,mb-mp-e-form-050139,JVASP-582,NbSe2,NbSe2,12,-0.7944806031101189,-0.50174,292.74060311011897,292.74060311011897
reduced_formula_plus_natoms,mb-mp-e-form-050252,JVASP-100520,Er2Ge2Ru,Er2Ge2Ru,10,-0.7998486889999995,-0.79402,5.828688999999554,5.828688999999554
reduced_formula_plus_natoms,mb-mp-e-form-050254,JVASP-100272,HfAsPd,HfAsPd,9,-0.7979711166666669,-0.74001,57.961116666666925,57.961116666666925
reduced_formula_plus_natoms,mb-mp-e-form-050357,JVASP-110983,TbBiTe3,TbBiTe3,5,-0.7984365796666666,-0.82978,-31.34342033333337,31.34342033333337
reduced_formula_plus_natoms,mb-mp-e-form-050364,JVASP-42020,Sr2PtAu,Sr2PtAu,4,-0.8042688149999999,-0.89978,-95.51118500000011,95.51118500000011
reduced_formula_plus_natoms,mb-mp-e-form-050372,JVASP-103433,Pr2SbAu3,Pr2SbAu3,6,-0.7969139091666673,-0.82702,-30.10609083333271,30.10609083333271
reduced_formula_plus_natoms,mb-mp-e-form-050378,JVASP-100368,NaO2,NaO2,3,-0.7900357158333335,-0.82444,-34.40428416666641,34.40428416666641
reduced_formula_plus_natoms,mb-mp-e-form-050479,JVASP-22961,Zr5Ge3,Zr5Ge3,16,-0.7994657225000008,-0.78992,9.545722500000853,9.545722500000853
reduced_formula_plus_natoms,mb-mp-e-form-050493,JVASP-88546,Ba3(InP2)2,Ba3(InP2)2,18,-0.7880540244709001,-0.87915,-91.09597552909987,91.09597552909987
reduced_formula_plus_natoms,mb-mp-e-form-050501,JVASP-28356,PbS,PbS,4,-0.8079783645312508,-0.57617,231.80836453125087,231.80836453125087
reduced_formula_plus_natoms,mb-mp-e-form-050512,JVASP-20401,HfIr3,HfIr3,4,-0.7992141562499988,-0.84235,-43.135843750001236,43.135843750001236
reduced_formula_plus_natoms,mb-mp-e-form-050532,JVASP-14108,TiI3,TiI3,8,-0.8011616216666666,-0.81541,-14.248378333333367,14.248378333333367
reduced_formula_plus_natoms,mb-mp-e-form-050538,JVASP-38613,H4CN2O,H4CN2O,16,-0.7939452361550003,-0.50133,292.6152361550003,292.6152361550003
reduced_formula_plus_natoms,mb-mp-e-form-050550,JVASP-15032,TbIr2,TbIr2,6,-0.8020001711111107,-0.86771,-65.70982888888932,65.70982888888932
reduced_formula_plus_natoms,mb-mp-e-form-050558,JVASP-36428,ZrC,ZrC,2,-0.8075154043750015,-0.34975,457.7654043750015,457.7654043750015
reduced_formula_plus_natoms,mb-mp-e-form-050559,JVASP-13792,SCl,SCl,16,-0.7921365024112501,-0.16683,625.3065024112501,625.3065024112501
reduced_formula_plus_natoms,mb-mp-e-form-050566,JVASP-8365,CaNiN,CaNiN,6,-0.8004595191266665,-0.84898,-48.5204808733335,48.5204808733335
reduced_formula_plus_natoms,mb-mp-e-form-050579,JVASP-18806,Sc6Te2Rh,Sc6Te2Rh,9,-0.7961352177777788,-0.81925,-23.114782222221187,23.114782222221187
reduced_formula_plus_natoms,mb-mp-e-form-050619,JVASP-26949,Tb2Ti3Si4,Tb2Ti3Si4,36,-0.8027867162962963,-0.76594,36.84671629629632,36.84671629629632
reduced_formula_plus_natoms,mb-mp-e-form-050630,JVASP-27271,ZrAlPd2,ZrAlPd2,4,-0.8014558100000011,-0.81108,-9.624189999998922,9.624189999998922
reduced_formula_plus_natoms,mb-mp-e-form-050652,JVASP-28356,PbS,PbS,4,-0.8082504895312503,-0.57617,232.08048953125038,232.08048953125038
reduced_formula_plus_natoms,mb-mp-e-form-050654,JVASP-98264,SnH8(CO)4,SnH8(CO)4,68,-0.7995326342035289,-0.56195,237.58263420352898,237.58263420352898
reduced_formula_plus_natoms,mb-mp-e-form-050669,JVASP-86764,HoSnAu,HoSnAu,6,-0.8085754383333329,-0.82071,-12.134561666667153,12.134561666667153
reduced_formula_plus_natoms,mb-mp-e-form-050718,JVASP-85612,CeGaPd2,CeGaPd2,16,-0.8004574912500004,-0.79783,2.627491250000391,2.627491250000391
reduced_formula_plus_natoms,mb-mp-e-form-050720,JVASP-582,NbSe2,NbSe2,12,-0.795915777276786,-0.50174,294.175777276786,294.175777276786
reduced_formula_plus_natoms,mb-mp-e-form-050739,JVASP-53367,Fe(NiS2)2,Fe(NiS2)2,14,-0.789749008035715,-0.51258,277.16900803571497,277.16900803571497
reduced_formula_plus_natoms,mb-mp-e-form-050760,JVASP-581,NbSe2,NbSe2,3,-0.8078072464434527,-0.83625,-28.442753556547352,28.442753556547352
reduced_formula_plus_natoms,mb-mp-e-form-050813,JVASP-41397,TmInRh2,TmInRh2,4,-0.8037983458333331,-0.80855,-4.7516541666668966,4.7516541666668966
reduced_formula_plus_natoms,mb-mp-e-form-050827,JVASP-22725,HfSiRu2,HfSiRu2,4,-0.79780404125,-0.73328,64.52404125,64.52404125
reduced_formula_plus_natoms,mb-mp-e-form-050829,JVASP-40025,TiBeRh2,TiBeRh2,4,-0.7969263854166666,-0.79337,3.5563854166665854,3.5563854166665854
reduced_formula_plus_natoms,mb-mp-e-form-050850,JVASP-39117,Sc2GaIr,Sc2GaIr,4,-0.7941810474999995,-0.86007,-65.88895250000049,65.88895250000049
reduced_formula_plus_natoms,mb-mp-e-form-050861,JVASP-32134,SnCl,SnCl,4,-0.80072978913,-0.59618,204.54978913,204.54978913
reduced_formula_plus_natoms,mb-mp-e-form-050877,JVASP-50204,LiAgO2,LiAgO2,8,-0.8017411243749994,-0.74363,58.111124374999434,58.111124374999434
reduced_formula_plus_natoms,mb-mp-e-form-050896,JVASP-36478,Ba3SbAs,Ba3SbAs,5,-0.8144035660000004,-0.86458,-50.1764339999996,50.1764339999996
reduced_formula_plus_natoms,mb-mp-e-form-050896,JVASP-36505,Ba3SbAs,Ba3SbAs,5,-0.8144035660000004,-0.44697,367.43356600000044,367.43356600000044
reduced_formula_plus_natoms,mb-mp-e-form-050900,JVASP-28356,PbS,PbS,4,-0.8299314720312507,-0.57617,253.76147203125078,253.76147203125078
reduced_formula_plus_natoms,mb-mp-e-form-050923,JVASP-28532,Mo2W(Se2S)2,Mo2W(Se2S)2,9,-0.8305527866666659,-0.70778,122.77278666666591,122.77278666666591
reduced_formula_plus_natoms,mb-mp-e-form-050923,JVASP-28528,Mo2W(Se2S)2,Mo2W(Se2S)2,9,-0.8305527866666659,-0.71427,116.28278666666591,116.28278666666591
reduced_formula_plus_natoms,mb-mp-e-form-050925,JVASP-28532,Mo2W(Se2S)2,Mo2W(Se2S)2,9,-0.8299960388888886,-0.70778,122.21603888888866,122.21603888888866
reduced_formula_plus_natoms,mb-mp-e-form-050925,JVASP-28528,Mo2W(Se2S)2,Mo2W(Se2S)2,9,-0.8299960388888886,-0.71427,115.72603888888867,115.72603888888867
reduced_formula_plus_natoms,mb-mp-e-form-050959,JVASP-111241,RbS,RbS,4,-0.8176482072036637,-0.92281,-105.1617927963363,105.1617927963363
reduced_formula_plus_natoms,mb-mp-e-form-050960,JVASP-79620,TmSi,TmSi,4,-0.8147457500000002,-0.78902,25.725750000000104,25.725750000000104
reduced_formula_plus_natoms,mb-mp-e-form-050976,JVASP-94302,ThSiNi,ThSiNi,6,-0.8276695216666662,-0.81748,10.189521666666202,10.189521666666202
reduced_formula_plus_natoms,mb-mp-e-form-051014,JVASP-93289,Ce3AlN,Ce3AlN,5,-0.8239274184759993,-0.80276,21.167418475999234,21.167418475999234
reduced_formula_plus_natoms,mb-mp-e-form-051088,JVASP-78370,RbS,RbS,2,-0.8161410372036637,-0.51523,300.91103720366374,300.91103720366374
reduced_formula_plus_natoms,mb-mp-e-form-051103,JVASP-85839,DySi,DySi,8,-0.8299093112500007,-0.80587,24.039311250000694,24.039311250000694
reduced_formula_plus_natoms,mb-mp-e-form-051259,JVASP-110916,Li3YSb2,Li3YSb2,6,-0.8250432249999994,-0.91943,-94.38677500000058,94.38677500000058
reduced_formula_plus_natoms,mb-mp-e-form-051374,JVASP-110984,Tb4Si3Ge,Tb4Si3Ge,8,-0.8324328972916675,-0.82683,5.602897291667519,5.602897291667519
reduced_formula_plus_natoms,mb-mp-e-form-051394,JVASP-109159,Mn4CdS5,Mn4CdS5,10,-0.8119737025312496,-0.50843,303.5437025312495,303.5437025312495
reduced_formula_plus_natoms,mb-mp-e-form-051398,JVASP-100651,LaFeSi2Rh,LaFeSi2Rh,5,-0.83551881,-0.81612,19.39880999999999,19.39880999999999
reduced_formula_plus_natoms,mb-mp-e-form-051403,JVASP-113094,K8La(PSe4)4,K8La(PSe4)4,29,-0.8171047348300494,-0.87513,-58.02526516995054,58.02526516995054
reduced_formula_plus_natoms,mb-mp-e-form-051451,JVASP-19680,DyIr2,DyIr2,6,-0.8105650016666649,-0.87664,-66.07499833333507,66.07499833333507
reduced_formula_plus_natoms,mb-mp-e-form-051456,JVASP-19731,ErIr2,ErIr2,6,-0.8245211983333339,-0.88436,-59.83880166666611,59.83880166666611
reduced_formula_plus_natoms,mb-mp-e-form-051493,JVASP-20391,CePd3,CePd3,4,-0.8306567725000003,-0.83559,-4.933227499999804,4.933227499999804
reduced_formula_plus_natoms,mb-mp-e-form-051528,JVASP-12541,SbI3Cl8,SbI3Cl8,12,-0.8109924617566661,-0.39404,416.9524617566661,416.9524617566661
reduced_formula_plus_natoms,mb-mp-e-form-051544,JVASP-8656,Tl2O,Tl2O,6,-0.8231008604166666,-0.67751,145.5908604166667,145.5908604166667
reduced_formula_plus_natoms,mb-mp-e-form-051554,JVASP-29599,MnBr2,MnBr2,3,-0.8170801999999989,-0.15511,661.970199999999,661.970199999999
reduced_formula_plus_natoms,mb-mp-e-form-051557,JVASP-13381,Na4Ge2Se5,Na4Ge2Se5,22,-0.8128669966335225,-0.85521,-42.34300336647756,42.34300336647756
reduced_formula_plus_natoms,mb-mp-e-form-051583,JVASP-18848,DySnAu,DySnAu,6,-0.8193122399999998,-0.83174,-12.427760000000232,12.427760000000232
reduced_formula_plus_natoms,mb-mp-e-form-051594,JVASP-15194,Sr(PPd)2,Sr(PPd)2,5,-0.8266361228571434,-0.84379,-17.153877142856654,17.153877142856654
reduced_formula_plus_natoms,mb-mp-e-form-051605,JVASP-15289,Sm(SiNi)2,Sm(SiNi)2,5,-0.8343114604999997,-0.80104,33.27146049999974,33.27146049999974
reduced_formula_plus_natoms,mb-mp-e-form-051622,JVASP-26880,Tb(Ni2P)2,Tb(Ni2P)2,14,-0.8263578225170066,-0.81336,12.997822517006652,12.997822517006652
reduced_formula_plus_natoms,mb-mp-e-form-051645,JVASP-8656,Tl2O,Tl2O,6,-0.8233382070833333,-0.67751,145.82820708333333,145.82820708333333
reduced_formula_plus_natoms,mb-mp-e-form-051669,JVASP-57140,NaSb(PS3)2,NaSb(PS3)2,20,-0.8208068678660723,-0.4854,335.4068678660723,335.4068678660723
reduced_formula_plus_natoms,mb-mp-e-form-051675,JVASP-56782,Ce(AsPd)2,Ce(AsPd)2,5,-0.8283179180000004,-0.78706,41.25791800000045,41.25791800000045
reduced_formula_plus_natoms,mb-mp-e-form-051691,JVASP-29602,ZnBr2,ZnBr2,3,-0.8251783983333333,-0.84558,-20.401601666666714,20.401601666666714
reduced_formula_plus_natoms,mb-mp-e-form-051692,JVASP-86281,Ce6B2(CBr)3,Ce6B2(CBr)3,14,-0.8349287063988088,-0.90224,-67.31129360119125,67.31129360119125
reduced_formula_plus_natoms,mb-mp-e-form-051776,JVASP-1534,CrAuS2,CrAuS2,4,-0.8344592195312508,-0.55603,278.4292195312508,278.4292195312508
reduced_formula_plus_natoms,mb-mp-e-form-051788,JVASP-50204,LiAgO2,LiAgO2,8,-0.8323020556249996,-0.74363,88.67205562499959,88.67205562499959
reduced_formula_plus_natoms,mb-mp-e-form-051790,JVASP-581,NbSe2,NbSe2,3,-0.8116999864434528,-0.83625,-24.55001355654729,24.55001355654729
reduced_formula_plus_natoms,mb-mp-e-form-051823,JVASP-41454,Tm2AgPt,Tm2AgPt,4,-0.8261527600000003,-0.88005,-53.897239999999734,53.897239999999734
reduced_formula_plus_natoms,mb-mp-e-form-051827,JVASP-41624,YCdPt2,YCdPt2,4,-0.8191854812499999,-0.89232,-73.1345187500001,73.1345187500001
reduced_formula_plus_natoms,mb-mp-e-form-051842,JVASP-16118,YSiAu,YSiAu,6,-0.8263534566666669,-0.84238,-16.026543333333088,16.026543333333088
reduced_formula_plus_natoms,mb-mp-e-form-051876,JVASP-36796,TlAgO2,TlAgO2,8,-0.8336259256249994,-0.55776,275.86592562499936,275.86592562499936
reduced_formula_plus_natoms,mb-mp-e-form-051901,JVASP-35753,YAu2,YAu2,3,-0.8602256933333331,-0.94694,-86.71430666666691,86.71430666666691
reduced_formula_plus_natoms,mb-mp-e-form-051906,JVASP-86195,PdCl2,PdCl2,6,-0.8412958355066668,-0.44889,392.40583550666673,392.40583550666673
reduced_formula_plus_natoms,mb-mp-e-form-051907,JVASP-86195,PdCl2,PdCl2,6,-0.85849650384,-0.44889,409.60650383999996,409.60650383999996
reduced_formula_plus_natoms,mb-mp-e-form-051915,JVASP-28532,Mo2W(Se2S)2,Mo2W(Se2S)2,9,-0.852464964444443,-0.70778,144.684964444443,144.684964444443
reduced_formula_plus_natoms,mb-mp-e-form-051915,JVASP-28528,Mo2W(Se2S)2,Mo2W(Se2S)2,9,-0.852464964444443,-0.71427,138.194964444443,138.194964444443
reduced_formula_plus_natoms,mb-mp-e-form-051927,JVASP-78355,PbS,PbS,2,-0.866995872031251,-0.63958,227.4158720312509,227.4158720312509
reduced_formula_plus_natoms,mb-mp-e-form-051957,JVASP-90629,NpSe3,NpSe3,8,-0.8527659736328124,-0.97819,-125.42402636718764,125.42402636718764
reduced_formula_plus_natoms,mb-mp-e-form-051978,JVASP-111607,ZrCoSi,ZrCoSi,12,-0.8560653875000005,-0.82525,30.81538750000046,30.81538750000046
reduced_formula_plus_natoms,mb-mp-e-form-052037,JVASP-104539,Rb2TlSbI6,Rb2TlSbI6,10,-0.8423966450689655,-0.86281,-20.413354931034466,20.413354931034466
reduced_formula_plus_natoms,mb-mp-e-form-052041,JVASP-16440,DyAu,DyAu,2,-0.8592428249999999,-0.93223,-72.98717500000006,72.98717500000006
reduced_formula_plus_natoms,mb-mp-e-form-052047,JVASP-16603,SmAl3Pd2,SmAl3Pd2,6,-0.8514420704166668,-0.85679,-5.3479295833333,5.3479295833333
reduced_formula_plus_natoms,mb-mp-e-form-052049,JVASP-16632,PrBPt3,PrBPt3,5,-0.8602452313333331,-0.88581,-25.564768666666904,25.564768666666904
reduced_formula_plus_natoms,mb-mp-e-form-052050,JVASP-10796,Ag2SeO4,Ag2SeO4,14,-0.8556611797991067,-0.48007,375.5911797991067,375.5911797991067
reduced_formula_plus_natoms,mb-mp-e-form-052142,JVASP-62451,Ho2SnAu2,Ho2SnAu2,20,-0.8412324554999998,-0.89299,-51.757544500000144,51.757544500000144
reduced_formula_plus_natoms,mb-mp-e-form-052366,JVASP-122457,V3(PS3)4,V3(PS3)4,19,-0.8517420172274438,-0.48737,364.3720172274438,364.3720172274438
reduced_formula_plus_natoms,mb-mp-e-form-052414,JVASP-103089,In2GaS4,In2GaS4,7,-0.8618053847023813,-0.55198,309.8253847023813,309.8253847023813
reduced_formula_plus_natoms,mb-mp-e-form-052436,JVASP-99660,CeY2(AlPd)3,CeY2(AlPd)3,9,-0.8397717555555554,-0.87614,-36.36824444444464,36.36824444444464
reduced_formula_plus_natoms,mb-mp-e-form-052441,JVASP-110271,Ce2Si4OsRu3,Ce2Si4OsRu3,10,-0.8409316390000001,-0.80275,38.18163900000015,38.18163900000015
reduced_formula_plus_natoms,mb-mp-e-form-052443,JVASP-100420,Cd5TeS4,Cd5TeS4,10,-0.844684524125,-0.59818,246.5045241249999,246.5045241249999
reduced_formula_plus_natoms,mb-mp-e-form-052464,JVASP-11206,Rb2VAgSe4,Rb2VAgSe4,16,-0.8611638112580824,-0.91584,-54.6761887419176,54.6761887419176
